nRegisto,dci,nome_medicamento,forma_farmaceutica,dosagem,tamanho_embalagem,cnpem,pricePVP,pricePVPnotified,priceUtente,pricePensionist,commercialized,isGeneric,infoUrl
5764337,Dapagliflozina + Metformina,Ebymect,Comprimido revestido por película,5 mg + 850 mg,56 unidade(s),50207245,"€ 44,17",,"€ 4,42","€ 2,21",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5309675077fb11e58023f802aaae0266
5589767,Dapagliflozina + Metformina,Xigduo,Comprimido revestido por película,5 mg + 1000 mg,56 unidade(s),50207253,"€ 44,17",,"€ 4,42","€ 2,21",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=446ec4207dfb11e385c8d9e50745d22d
5589742,Dapagliflozina + Metformina,Xigduo,Comprimido revestido por película,5 mg + 850 mg,56 unidade(s),50207245,"€ 44,17",,"€ 4,42","€ 2,21",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=571a614068db11e3a94db2eeb524ced5
5587720,Metformina + Alogliptina,Vipdomet,Comprimido revestido por película,1000 mg + 12.5 mg,56 unidade(s),50141120,"€ 39,40",,"€ 3,94","€ 1,97",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d46e909026c711e3a35ff4ce7b71b92d
5587704,Metformina + Alogliptina,Vipdomet,Comprimido revestido por película,850 mg + 12.5 mg,56 unidade(s),50141023,"€ 41,54",,"€ 4,15","€ 2,08",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b2d2c500eecd11e29d6ee0ebeaf85d93
5604012,Metformina + Canagliflozina,Vokanamet,Comprimido revestido por película,1000 mg + 50 mg,20 unidade(s),50143905,"€ 19,14",,"€ 1,91","€ 0,96",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4a66d500d06e11e38d4db9beee456b58
5604020,Metformina + Canagliflozina,Vokanamet,Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50143913,"€ 51,27",,"€ 5,13","€ 2,56",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4a66d500d06e11e38d4db9beee456b58
5468129,Metformina + Linagliptina,Jentadueto,Comprimido revestido por película,1000 mg + 2.5 mg,60 unidade(s),50123572,"€ 49,08",,"€ 4,91","€ 2,45",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e500ee306e6211e2b4dcb7b7d2296ab9
5468103,Metformina + Linagliptina,Jentadueto,Comprimido revestido por película,850 mg + 2.5 mg,60 unidade(s),50123556,"€ 49,08",,"€ 4,91","€ 2,45",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d20772906e6211e297b888fdac97c089
5864079,Metformina + Linagliptina,Jentadueto (DP Agon Pharma),Comprimido revestido por película,850 mg + 2.5 mg,60 unidade(s),50123556,"€ 49,08",,"€ 4,91","€ 2,45",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3dedecaf49ac4ed39842c2d069e24c86
5854815,Metformina + Sitagliptina,Metformina + Sitagliptina Anova,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 9,97",,"€ 0,00","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e05fb81ea9e3175be050a8c0342907b2
5897129,Metformina + Sitagliptina,Metformina + Sitagliptina Zentiva k.s.,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 9,97",,"€ 0,00","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f2214b8b416952a9e050a8c034294f3a
5854823,Metformina + Sitagliptina,Metformina + Sitagliptina Anova,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 11,13",,"€ 0,36","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e05fb81ea9e1175be050a8c0342907b2
5847538,Metformina + Sitagliptina,Metformina + Sitagliptina Disitfor,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 11,08",,"€ 0,66","€ 0,08",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f0024f31fcc546dcb7823c63cfc9a5c6
5828355,Metformina + Sitagliptina,Metformina + Sitagliptina Teva,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 11,68",,"€ 0,91","€ 0,31",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=6eb23057653f44849c530fa900478d6b
5847470,Metformina + Sitagliptina,Metformina + Sitagliptina Disitfor,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 11,72",,"€ 0,95","€ 0,35",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=de8105c65d0c4df1be0a891e3975e656
5846613,Metformina + Sitagliptina,Metformina + Sitagliptina Alter,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 11,66",,"€ 1,24","€ 0,66",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f9fd68d6132d479388cd5fe368dcfd77
5839352,Metformina + Sitagliptina,Simedur,Comprimido de libertação modificada,500 mg + 50 mg,30 unidade(s),50194186,"€ 14,10",,"€ 1,41","€ 0,70",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=de4befaf480648a6a61f27014ff58469
5846555,Metformina + Sitagliptina,Metformina + Sitagliptina Alter,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 12,34",,"€ 1,57","€ 0,97",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=99d4892086c0408cbbcd3bad5ce9acc6
5811211,Metformina + Sitagliptina,Metformina + Sitagliptina Sandoz,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 13,05",,"€ 2,28","€ 1,68",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=08c36f60ffb511e98454d832bb3189ac
5839378,Metformina + Sitagliptina,Simedur,Comprimido de libertação modificada,1000 mg + 50 mg,60 unidade(s),50194224,"€ 24,86",,"€ 2,49","€ 1,24",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=48124156c3834d408cfc713735ba9af0
5864343,Metformina + Sitagliptina,Metformina + Sitagliptina Farmoz,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 12,92",,"€ 2,50","€ 1,92",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ee8569781d6c2994e050a8c0342945a5
5839402,Metformina + Sitagliptina,Simedur,Comprimido de libertação modificada,1000 mg + 100 mg,30 unidade(s),50194240,"€ 25,59",,"€ 2,56","€ 1,28",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=67a991ca598f4b14a46733ba78bbb59a
5864319,Metformina + Sitagliptina,Metformina + Sitagliptina Farmoz,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 13,69",,"€ 2,92","€ 2,32",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ee8569781d6b2994e050a8c0342945a5
5796503,Metformina + Sitagliptina,Metformina + Sitagliptina Pharmakern,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 14,10",,"€ 3,33","€ 2,73",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=91b69e18c35b4c38881f36772e2c0f72
5838909,Metformina + Sitagliptina,Metformina + Sitagliptina Grindeks,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 14,06",,"€ 3,64","€ 3,06",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=223600aef7dc4b8eb14b446620e5b58f
5796537,Metformina + Sitagliptina,Metformina + Sitagliptina Pharmakern,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 14,10",,"€ 3,68","€ 3,10",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=27f42bd2e2f94858b059b70daf5cf4fc
5838859,Metformina + Sitagliptina,Metformina + Sitagliptina Grindeks,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 14,88",,"€ 4,11","€ 3,51",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b7480f81e7ed4b51b8810147473e06d5
5838958,Metformina + Sitagliptina,Metformina + Sitagliptina toLife,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 15,67",,"€ 4,90","€ 4,30",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=db9d00b2885b4fc389b1692cb295ae9d
5839550,Metformina + Sitagliptina,Metformina + Sitagliptina Ciclum,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 15,59",,"€ 5,17","€ 4,59",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=0e5db5977e3f420e8c8f89890dd800b8
5839543,Metformina + Sitagliptina,Metformina + Sitagliptina Ciclum,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 16,09",,"€ 5,32","€ 4,72",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=643299588840488ea874846e945ede89
5828363,Metformina + Sitagliptina,Metformina + Sitagliptina Teva,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 16,00",,"€ 5,58","€ 5,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d9e8493b7cbd49e1b7b0bf367c448668
5836556,Metformina + Sitagliptina,Metformina + Sitagliptina Viatris,Comprimido revestido por película,1000 mg + 50 mg,56 unidade(s),50115715,"€ 16,41",,"€ 5,99","€ 5,41",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c0be468addee46d28e36c2d4bd912d6d
5836531,Metformina + Sitagliptina,Metformina + Sitagliptina Viatris,Comprimido revestido por película,850 mg + 50 mg,56 unidade(s),50115685,"€ 16,94",,"€ 6,17","€ 5,57",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=be1f5e649c8a43db9246aab4a492748e
5840152,Metformina + Vildagliptina,Metformina + Vildagliptina Pentafarma,Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 10,64",,"€ 0,40","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9cc9690463204f289ed1b9d982e2f2ec
5833017,Metformina + Vildagliptina,Metformina + Vildagliptina Mylan,Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 11,47",,"€ 1,23","€ 0,66",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=68ea2d1b897d4ad684a42d3611608314
5833009,Metformina + Vildagliptina,Metformina + Vildagliptina Mylan,Comprimido revestido por película,850 mg + 50 mg,60 unidade(s),50114530,"€ 12,99",,"€ 1,45","€ 0,81",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b87996a55cd04c039ef38c7d4549531c
5829155,Metformina + Vildagliptina,Metformina + Vildagliptina toLife,Comprimido revestido por película,850 mg + 50 mg,60 unidade(s),50114530,"€ 13,69",,"€ 2,15","€ 1,51",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8dee22f3571048079e6312c94d694f54
5818810,Metformina + Vildagliptina,Metformina + Vildagliptina Alter,Comprimido,850 mg + 50 mg,60 unidade(s),50114530,"€ 14,10",,"€ 2,56","€ 1,92",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a697fa9eb0644ac88fb089c3530bb0be
5809272,Metformina + Vildagliptina,Metformina + Vildagliptina Pharmakern,Comprimido revestido por película,850 mg + 50 mg,60 unidade(s),50114530,"€ 14,10",,"€ 2,56","€ 1,92",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=56b6b37e78704478ab7f601b94050455
5818778,Metformina + Vildagliptina,Metformina + Vildagliptina Alter,Comprimido,1000 mg + 50 mg,60 unidade(s),50114573,"€ 14,10",,"€ 3,86","€ 3,29",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=932257ec52904bbd8c509db8f363c454
5809314,Metformina + Vildagliptina,Metformina + Vildagliptina Pharmakern,Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 14,10",,"€ 3,86","€ 3,29",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3e0cf8bd50eb42ea826617e89116bb86
5821913,Metformina + Vildagliptina,Metformina + Vildagliptina Ciclum,Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 15,75",,"€ 5,51","€ 4,94",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3641e6b61cde4c68b60dbc96aef7f055
5805254,Metformina + Vildagliptina,Metformina + Vildagliptina Azevedos,Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 16,45",,"€ 6,21","€ 5,64",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3b38128041b411e9848892ed75b794f6
5805106,Metformina + Vildagliptina,Metformina + Vildagliptina Azevedos,Comprimido revestido por película,850 mg + 50 mg,60 unidade(s),50114530,"€ 17,75",,"€ 6,21","€ 5,57",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1f88d29041b411e9ab91d04f53716bc9
5821855,Metformina + Vildagliptina,Metformina + Vildagliptina Ciclum,Comprimido revestido por película,850 mg + 50 mg,60 unidade(s),50114530,"€ 17,84",,"€ 6,30","€ 5,66",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=eea499b087c643cbab2b59392dd53e0e
5809744,Metformina + Vildagliptina,Metformina + Vildagliptina Bluepharma,Comprimido revestido por película,850 mg + 50 mg,60 unidade(s),50114530,"€ 18,78",,"€ 7,24","€ 6,60",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=60f091be7163407a94c95ee78736a53a
5811849,Metformina + Vildagliptina,Metformina + Vildagliptina Sandoz,Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 19,35",,"€ 9,11","€ 8,54",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=db3d0a50104411e699748cb01278a89e
5811823,Metformina + Vildagliptina,Metformina + Vildagliptina Sandoz,Comprimido revestido por película,850 mg + 50 mg,60 unidade(s),50114530,"€ 21,92",,"€ 10,38","€ 9,74",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bef1b170104411e69de6a2e959df702d
5835301,Metformina + Vildagliptina,Metformina + Vildagliptina ratiopharm,Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 21,45",,"€ 11,21","€ 10,64",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9429ad00566e11e7894addc20025d18d
5818844,Metformina + Vildagliptina,Metformina + Vildagliptina Krka,Comprimido revestido por película,850 mg + 50 mg,60 unidade(s),50114530,"€ 24,30",,"€ 12,76","€ 12,12",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=be4fd4183c164237a7b73cd694a2aaec
5796933,Metformina + Vildagliptina,Eucreas,Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 35,40",,"€ 25,16","€ 24,59",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8222f9906d8e11e2bcbc9397d92442cd
5886965,Metformina + Vildagliptina,Eucreas (DP Abacus Medicine),Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 35,40",,"€ 25,16","€ 24,59",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e3e44e5be8944944a2ebf62ebccc0870
5905138,Metformina + Vildagliptina,Eucreas (DP Agon Pharma),Comprimido revestido por película,1000 mg + 50 mg,60 unidade(s),50114573,"€ 35,40",,"€ 25,16","€ 24,59",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9c9d7e7373b042bebcd65f174dbd5222
5796917,Metformina + Vildagliptina,Eucreas,Comprimido revestido por película,850 mg + 50 mg,60 unidade(s),50114530,"€ 38,99",,"€ 27,45","€ 26,81",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7fb41c706d8e11e2a8fdd84bbed8315c
8348656,Metildigoxina,Lanitop,Comprimido,0.1 mg,60 unidade(s),50077368,"€ 5,31",,"€ 1,65","€ 0,85",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b3c019f06d6211e2af358b5091a6773e
8064840,Metildopa,Aldomet,Comprimido revestido,250 mg,20 unidade(s),50064819,"€ 3,61",,"€ 1,12","€ 0,58",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e87fd7406d5b11e2a1188f9d81677ef6
8064857,Metildopa,Aldomet,Comprimido revestido,250 mg,60 unidade(s),50064827,"€ 6,20",,"€ 1,92","€ 0,99",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e87fd7406d5b11e2a1188f9d81677ef6
9064873,Metildopa,Aldomet Forte,Comprimido revestido,500 mg,60 unidade(s),50064843,"€ 9,97",,"€ 3,09","€ 1,60",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e9feaf106d5b11e2a072b18a0ad57ce2
4862983,Metilfenidato,Rubifen,Comprimido,5 mg,30 unidade(s),50038443,"€ 3,07",,"€ 3,07","€ 3,07",Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d6a0fa206dad11e28ecb8234f86f8c7c
5768213,Metilfenidato,Metilfenidato Ciclum,Cápsula de libertação modificada,10 mg,30 unidade(s),50057529,"€ 5,21",,"€ 3,28","€ 0,26",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=51adc050836011e79834c24aee9603b3
4863189,Metilfenidato,Rubifen,Comprimido,5 mg,50 unidade(s),50038460,"€ 4,36",,"€ 4,36","€ 4,36",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d6a0fa206dad11e28ecb8234f86f8c7c
4863684,Metilfenidato,Rubifen,Comprimido,10 mg,50 unidade(s),50038516,"€ 8,71",,"€ 5,49","€ 4,18",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9aa81a006c8e11e28240b831b560b80c
5918016,Metilfenidato,Atexam,Comprimido de libertação prolongada,18 mg,30 unidade(s),50035584,"€ 11,58",,"€ 5,51","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=34f2b941d0512457e060a8c034293875
5917901,Metilfenidato,Atexam,Comprimido de libertação prolongada,27 mg,30 unidade(s),50050532,"€ 14,10",,"€ 6,06","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=34f2b941d0532457e060a8c034293875
5831367,Metilfenidato,Metilfenidato Generis,Comprimido de libertação prolongada,27 mg,30 unidade(s),50050532,"€ 14,10",,"€ 6,06","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5764a3321cb6412f9f088bed2dc8dd0e
5831417,Metilfenidato,Metilfenidato Generis,Comprimido de libertação prolongada,18 mg,30 unidade(s),50035584,"€ 12,19",,"€ 6,12","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=228127a5598b439e9dd843f625d4a58a
5768221,Metilfenidato,Metilfenidato Ciclum,Cápsula de libertação modificada,20 mg,30 unidade(s),50031228,"€ 9,97",,"€ 6,28","€ 0,50",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3c06e280836111e78624ee4c1b99f60a
5917935,Metilfenidato,Atexam,Comprimido de libertação prolongada,36 mg,30 unidade(s),50035592,"€ 14,10",,"€ 6,65","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=34f2b941d0522457e060a8c034293875
5836804,Metilfenidato,Metilfenidato Ciclum,Comprimido de libertação prolongada,18 mg,30 unidade(s),50035584,"€ 13,77",,"€ 7,70","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=887894b06b4511e9bea3a4e080549aac
